anime_id,name,genre,type,episodes,rating,members
19517,"Taabou no Ryuuguusei Daitanken",2814,1,1,4.79,72
26261,"Tabi no Kisetsu",2580,4,1,7,51
29799,"Tabi wa Michizure Yo wa Nasake",3023,1,1,4.26,92
26219,"Tabidachi no Hi ni",2580,4,1,8.33,44
9562,"Tachumaru Gekijou",2215,6,26,5.63,124
16754,"Taegeugsonyeon Huin Dogsuli",364,1,1,3.79,73
14821,"Taekwon Dongja Maruchi Arachi",1,1,1,4.53,93
32590,"Taeng-gu &amp; Ulasyong",574,6,26,4,38
18629,"Taiheiyou ni Kakeru Niji",2584,4,1,5.44,79
18567,"Taiman Blues: Ladies-hen - Mayumi",3250,4,2,4.93,99
18569,"Taiman Blues: Shimizu Naoto-hen",3250,4,3,4.85,104
33662,"Taka no Tsume 8: Yoshida-kun no X-Files",2215,1,1,10,13
13435,"Taka no Tsume NEO Announcement Movie",2240,5,1,4.23,109
19535,"Takanotsume GO: Utsukushiki Elleair Shoushuu Plus",2240,1,1,7.17,110
21255,"Takarajima (Movie)",1459,1,1,6.62,208
30153,"Takarakuji x Rope",2350,3,5,3.57,63
32142,"Takemoto Denki x Peeping Life",2350,3,1,4.22,85
20235,"Tako ni Natta Okaasan",2525,5,1,6.64,131
3937,"Takoyaki Mant-Man",2317,6,77,6.75,156
29485,"Talpy",2814,6,12,8.25,38
31691,"Tam Mao Phieu Luu Ky Ta",2072,6,25,6.1,40
32663,"Tama &amp; Friends: Uchi no Tama Shirimasenka?",1594,6,-1,6.67,73
6519,"Tamagotchi Honto no Hanashi",3023,1,1,6.1,161
19843,"Tamagotchi! Miracle Friends",1974,6,29,7,207
30232,"Tamagotchi! Tamatomo Daishuu GO",1974,6,26,6.75,187
30754,"Tamagotchi! x Himitsukessha Taka no Tsume",2215,4,1,7.13,56
15865,"Tamagotchi! Yume Kira Dream",2105,6,49,6.41,212
33543,"Tanahashi Hiroshi X Mameshiba Pro Wrestling",2353,5,2,5.21,130
26093,"Tanbai Haru, Tookaraji",2580,4,1,5.25,50
30971,"Tanita Shokudou",3255,5,1,3.54,65
23003,"Tanoshii Bunmeishi: Tetsu Monogatari",2981,1,1,6.67,63
29103,"Tanoshii Sansuu",3027,2,1,3.53,75
15129,"Tanpen Animation Junpei Fujita",3116,5,3,6.75,88
31486,"Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes",2212,1,1,6.62,1167
17487,"Tantei Shounen Kageman",2197,6,39,6.5,76
27377,"Tanuki-san Ooatari",3023,1,1,7.33,50
31299,"Tao Hua Yuan Ji",2797,1,1,5.97,113
21869,"Tarepanda",3116,4,1,5.81,118
26311,"Tasukeai no Rekishi: Inochi Hoken no Hajimari",2529,4,1,5.62,72
19989,"Tatakae! Osper",1163,6,52,5.6,77
16728,"Tatakae!! Ramenman (Movie)",309,1,1,5.95,168
32149,"Tatsunoko Pro x Peeping Life",2350,3,2,5,75
29425,"Teach",1598,6,4,7,43
26269,"Tegami",2529,4,1,7,72
30012,"Tekusuke Monogatari",2941,1,1,4,89
32585,"Telemonster",1195,6,-1,8.5,32
29669,"Ten",2358,1,1,4.44,82
33822,"Ten ni Yaka Reru: E ni Yoru Shougen",2525,4,1,7,20
31861,"Tenchi Muyou! Ryououki 4th Season",525,4,4,8,1602
5986,"Tengai Makyou: Jiraiya Oboro-hen",1511,4,2,6.85,158
32812,"TeNiOE",3116,2,1,4.86,79
5922,"Tenjouhen: Utsunomiko",1409,1,1,6.9,271
26273,"Tenka wo Mezashita Sannin no Bushou",2531,4,1,7.67,52
26239,"Tenki ni Naare",2535,4,1,7.75,47
32167,"Tenkousei wa Uchuujin",3027,2,1,4.09,57
24619,"Tenkuu Senki Shurato Recaps",904,5,2,6.53,165
29457,"Tenrankai de Atta Onnanoko",3027,2,1,4.53,78
25987,"Tensai Bakavon: Yomigaeru Flanders no Inu",2215,1,1,5.75,135
18907,"Tensai Eri-chan Kingyo wo Tabeta",2131,1,1,4.5,60
2930,"Tensai? Dr. Hamax",1677,6,12,4.33,88
32732,"Teo the Magic Planet Pilot",1511,5,1,4.27,42
23723,"Teppen",382,4,2,4.69,86
33077,"Terajima-chou Kidan: Ginnagashi",2941,4,1,7,34
29856,"Tetopettenson",3027,2,1,3.51,83
11681,"Tetsu no Ko Kanahiru",2780,1,1,6.75,67
19445,"Tetsujin 28-gou Gao!",3106,6,151,7.33,137
27993,"Tetsujin 28-gou: Tanjou-hen",1618,5,1,5.08,90
7982,"Tetsuro no Kanata",1195,4,1,5.87,340
17961,"Tetsuwan Atom: Chikyuu Saigo no Hi",3099,1,1,5.84,280
29151,"Tezuka Osamu Monogatari",2941,3,10,4.86,69
30582,"That&#039;s Hanakappa Musical: Pan to Gohan, Docchi nano!?",2112,1,1,5.2,51
23915,"The Adventures of Hello Kitty &amp; Friends",2814,6,52,5.08,117
22065,"The Adventures of T-Rex",93,6,52,5.9,84
7629,"The Arari Show",1829,6,26,6.5,78
5943,"The Aurora: Umi no Aurora",1644,1,1,5.6,140
7459,"The Collected Animations of ICAF (2001-2006)",2845,4,16,5.57,146
25149,"The Deer&#039;s Bell",3023,1,1,6.57,74
12401,"The Gakuen Choujo-tai",703,4,1,4.85,162
8524,"The Kabocha Wine: Nita no Aijou Monogatari",2263,1,1,6.77,200
31892,"The Legend of Huainanzi",1520,6,26,5.75,90
31893,"The Legend of Huainanzi 2nd Season",1520,6,26,7,57
7955,"The Marshmallow Times",3255,6,52,7.09,216
18919,"The Midnight★Animal",1180,3,12,3.29,195
9416,"The Monkey King and the Fruit of Immortality",1195,1,1,6.53,148
9417,"The Monkey King Conquers the Demon",1195,1,1,6.67,122
29501,"The Night Game: Neko no Sakusen",3051,5,1,4.74,74
9949,"The Olympic Adventures of Fuwa",1677,6,100,6.17,76
4621,"The Olympic Challenge",2745,1,1,6.23,93
7844,"The Place Where We Were",2358,1,1,6.15,195
9956,"The Primitives: Bongo and Grunge",1677,6,52,5.5,58
15399,"The Siamese: First Mission",1,1,1,5.85,127
32593,"The Snack World",1284,1,1,4.64,84
8081,"The Story of Mr. Sorry",1972,1,1,5.63,188
16746,"The War of Great Monsters",1187,1,1,3.89,65
8189,"The World of Golden Eggs",2215,6,26,6.38,313
31259,"Thunder",2358,1,1,3.93,115
29369,"Tick &amp; Tack",2814,6,10,5.5,41
27839,"Ticonderonga no Iru Umi",2529,4,1,8.33,59
30537,"Tiger &amp; Bunny: Too Many Cooks Spoil the Broth",602,5,1,6.06,1111
28591,"Timbre A to Z",3116,3,26,3.98,188
33887,"Time for Christmas",3116,2,1,4.52,42
20111,"Time Ranger Cesar Boy no Bouken: Roma Teikoku-hen",1644,4,1,6,69
12529,"Time-Patrol Bon: Fujiko F. Fujio Anime Special - SF Adventure",2,5,1,5.46,83
19049,"Tobe! Pegasus Kokoro no Goal ni Shoot",3229,1,1,5.75,76
19991,"Tobidase! Bacchiri",2114,6,132,7.63,72
20125,"Tobidase! Machine Hiryuu",1663,6,21,5.17,76
30928,"Tobidashi wa Abunaizo! Mushi Mushi Mura no Koutsuu Anzen",2580,4,1,4,38
26339,"Tobidashicha dame!",2580,4,1,6.5,44
24803,"Tobidasu Ehon 3D",3023,1,1,5.33,42
31055,"Tobidasu PriPara: Mi~nna de Mezase! Idol☆Grand Prix",3126,1,1,7.22,394
26149,"Tobiuo no Boy wa Byouki Desu",2801,1,1,7.75,41
8539,"Toilet no Hanako-san",2984,1,1,5.87,224
30036,"Tokai no Butchy",3119,1,1,6.36,64
17201,"Toki no Daichi: Hana no Oukoku no Majo",1511,4,3,6,71
19513,"Toki-iro Kaima",3017,4,4,5.13,97
23407,"Toki: Kono Hoshi no Mirai wo Mitsumete",2525,5,2,5.57,60
32799,"Tokio Heidi: Mainichi no Kodomo Uta",3027,4,1,5,44
29473,"Toko-chan Chokkin",1579,6,3,6.67,37
26275,"Tokugawa Iemitsu to Edo Bakufu",2531,4,1,6.33,50
33525,"Tokyo 2164",3232,3,1,3.27,59
29780,"Tokyo Fantasia",2380,1,1,5.04,95
33533,"Tokyo Onlypic",2239,1,1,6.33,29
30408,"Tokyo SOS",NaN,1,1,2.72,87
33884,"Tokyu Plaza Ginza Open",3255,5,1,5,45
25069,"Tom Sawyer no Bouken Specials",1464,5,2,6.16,133
13457,"Tomodachi 8-nin",1677,6,-1,5.42,125
29209,"Tomodachi de Iyou ne",3048,6,26,7.5,40
26287,"Tomoko-chan to Watashi",2119,4,1,6.8,52
10242,"Ton-Ton Atta to Niigata no Mukashibanashi",1677,6,13,6.54,63
20233,"Tonari no Tamageta-kun",2317,6,60,6.33,95
9825,"Tonari no Tokoro",1677,4,1,6.78,126
6730,"Tonde Mon Pe",3023,6,42,6.94,120
33702,"Tong Zhi Zhe",1588,3,10,6.5,85
12657,"Tongari Boushi no Memole: Marielle no Housekibako",2835,4,1,6.4,185
32855,"Tonight",3116,2,1,4.85,91
30135,"Topo Gigio no Botan Sensou",2948,1,1,5,52
23769,"Toppuku Kyousou Kyoku",2344,4,2,5.54,63
21711,"Torero Kamomiro",3027,2,1,3.46,103
32144,"Toshi Souzou Gakubu Shoukai",3255,3,-1,5.92,127
6124,"Toshishun",1430,5,1,6.3,92
5278,"Totsugeki! Pappara-tai",617,6,25,6.57,255
29073,"Tottori U-turn",3259,5,1,4.26,91
28685,"Tough Guy!",382,1,1,4.91,61
2366,"Touma Kishinden Oni",3261,6,25,6.4,303
29667,"Toumei Ningen",2358,1,1,4.11,97
10812,"Toumei Shounen Tantei Akira",1183,5,1,6.05,129
32758,"Toute wa Sono Kotae",3140,2,1,3.82,83
18137,"Train Heroes",3023,6,26,6.1,164
22131,"Train Heroes Movie",3023,1,1,6.25,61
25079,"Trapp Ikka Monogatari Specials",2540,5,2,6.73,132
20087,"Treasure Gaust",2874,6,5,3.82,96
12341,"Trip Trek",1270,3,4,3.64,115
21509,"Trip Trek (2010)",1270,3,8,5,73
6917,"Tsuideni Tonchinkan",1677,6,43,7.13,189
29649,"Tsuiseki",2358,1,1,4.4,81
12905,"Tsuki ga Noboru made ni",2525,4,1,5.88,133
15139,"Tsuki no Miya no Oujo-sama",3023,1,1,4.79,130
33691,"Tsukiyo to Megane",2780,1,1,4.67,39
32861,"Tsukiyomi",3116,2,1,4.73,86
32598,"Tsukushi no Iwai",2941,4,1,6.5,37
29479,"Tsunagaru Animal",3023,5,1,5.4,39
5473,"Tsuri Baka Nisshi",2350,6,36,6.78,149
29929,"Tsuru no Ongaeshi",3023,1,1,4.56,70
28023,"Tsuru no Sugomori",3023,1,1,8.5,46
9175,"Tsuruhime Ja!",2128,6,49,5.54,89
12903,"Tsushima Maru: Sayounara Okinawa",2941,1,1,7.09,120
10943,"Tsuyoshi Shikkari Shinasai: Tsuyoshi no Time Machine de Shikkari Shinasai",1794,1,1,6.73,107
6273,"Tsuyu no Hito Shizuku",2941,4,1,6.5,181
32646,"Tsuzuki wo Kangaeru Monogatari",2438,5,4,5.43,39
19555,"Ttoli Janggun",831,1,1,4.7,61
32889,"Tu Xia Chuanqi",6,1,1,5.33,50
32890,"Tu Xia Zhi Qing Li Chuanshuo",6,1,1,6,57
19311,"Turuturutu Narongi",1594,6,52,6.25,67
12901,"TWD Express Rolling Takeoff",1644,1,1,5.2,89
4131,"Twin Bee Paradise",2,4,4,6.66,176
23537,"Two Down Full Base",3051,5,1,6.38,57
12899,"Ucchare Goshogawara",3076,4,1,5.83,152
3975,"Uchi no 3 Shimai",2350,6,141,6.68,265
6989,"Uchuu Ace",353,6,52,6.27,154
21037,"Uchuu Icchokusen",2847,1,1,5.63,276
29283,"Uchuu Kaizoku Mito no Daibouken Pilot",2317,5,1,5.42,106
10224,"Uchuu Majin Daikengou",328,6,26,6.6,229
33086,"Uchuu Neko: Mardock no Bouken",1397,3,4,3.82,70
12897,"Uchuu Patrol Hopper",3238,6,44,6.54,138
12887,"Uchuu Shounen Soran",353,6,96,6.22,122
12895,"Uchuu Shounen Soran (Movie)",353,1,1,5.67,84
19985,"Uchuujin Pipi",3023,6,52,5,70
26447,"Uchuusen Sagittarius Pilot",1644,5,1,5.67,78
17649,"Udauda Yatteru Hima wa Nee!",631,4,2,6.36,122
19059,"UFO Nitsukamatta Kodomo-tachi",3023,4,1,5.42,68
10815,"UFO Senshi Dai Apolon 2",1090,6,21,6.08,144
16830,"Uju Jeonsa Hong Gildong",297,1,1,4.58,63
18269,"Ujusonyeon Kaesi",355,1,1,4.63,57
23641,"Ukare Violin",2814,1,1,6.75,61
8345,"Ukkari Pénélope",2350,6,26,6.38,143
34078,"Ukkari Pénélope (2013)",3048,6,13,7,32
8346,"Ukkari Pénélope OVA",2780,4,2,5.93,100
30049,"Uli Chingu Kkachi",3226,1,1,4.91,42
30054,"Uli Sai Jjang-Iya",3218,1,1,5,36
10250,"Ultra B",2354,6,119,5.52,102
10244,"Ultra B: Black Hole kara no Dokusaisha BB!!",1200,1,1,5.54,71
25981,"Ultra Dino Makera",1013,5,1,5.35,62
4682,"Ultra Nyan 2: The Great Happy Operation",2105,1,1,6.15,133
4681,"Ultra Nyan: Hoshizora kara Maiorita Fushigi Neko",2105,1,1,6.3,277
11695,"Ultraman Graffiti",611,4,6,5.25,123
8753,"Ultraman Kids: Haha wo Tazunete 3000-man Kounen",3050,6,26,6.92,181
10909,"Ultraman Kids: M7.8 Sei no Yukai na Nakama",3052,1,1,5.39,118
30122,"Ultraman M78 Gekijou: Love and Peace",2117,5,1,5.31,93
17621,"Ultraman: Chou Toushi Gekiden - Suisei Senjin Tsuifon Toujou",1166,4,1,6.56,147
34453,"Uma Musume: Pretty Derby",1,3,1,6.64,75
12835,"Umeboshi Denka",2350,6,26,6.53,92
12861,"Umeboshi Denka: Uchuu no Hate kara Panparopan!",1677,1,1,6.38,78
16253,"Umi Da! Funade Da! Nikoniko, Pun",1958,1,1,6.38,79
30977,"Umi no Koumori",2580,4,1,6,32
20225,"Umigame to Shounen",2525,5,1,6.55,90
34038,"Umihiko Yamahiko",2797,1,1,6,37
32388,"Undouki Kenshin Manual Taiou Taisou",3023,5,1,2.72,53
32580,"Uniminipet",1511,6,26,6.75,35
6658,"Unko-san: Tsuiteru Hito ni Shika Mienai Yousei",2135,6,13,3.25,300
33085,"Unko-san: Tsuiteru Hito ni Shika Mienai Yousei Junjou Ha",2135,6,13,6.2,52
29800,"Urameshi Denwa",3023,1,1,4.02,94
30973,"Urashima Tarou (1952)",2941,1,1,4.58,106
29917,"Uriko-hime to Amanojaku",2388,1,1,4.41,71
4598,"Urikupen Kyuujo-tai",1342,6,156,5.78,141
32639,"Usaband",3116,3,1,4.32,41
21713,"Usagi no Mofy",3023,3,13,5.36,72
29153,"Usagi to Kame (Music)",3116,2,1,4.22,83
30931,"Usagi to Kame no Koutsuu Anzen",2461,4,1,6,33
6522,"Usahana: Yumemiru Ballerina",3023,5,7,5.76,125
30863,"Usalullaby",2358,1,1,4,80
33787,"Usamaru",1677,3,12,5,54
32637,"Usawaltz",2380,3,1,4.67,60
12833,"Ushiro no Hyakutarou",3011,4,2,5.85,89
27851,"Ushiro no Seki no Ochiai-kun",3042,4,1,5.67,55
13303,"Usogui",2880,4,1,5.64,867
30941,"Utsukushii Message",2580,4,1,8.33,37
5921,"Utsunomiko",1409,1,1,6.35,298
6528,"Utsurun Desu.",1677,4,3,6.41,177
30131,"Uwabaki Cook",3023,6,13,4.57,67
30605,"Uwabaki Cook no Tekitou Uranai!",1677,6,125,4.6,90
25599,"Vampiyan Kids Promotion",1974,5,1,4.29,69
25597,"Vampiyan Kids Specials",1974,5,3,6.13,77
31269,"Venus",2358,1,1,3.49,97
30029,"Video Ehonkan Sekai Meisaku Douwa",1278,4,26,5.57,66
16832,"Video Ranger 007",312,1,1,4.17,69
22561,"Virtual Star 2000",1,4,6,5.43,75
18627,"Visitor",3232,5,1,4.27,108
33083,"Wa Wa Wa Wappi-chan",3023,6,26,4.75,30
33084,"Wa Wa Wa Wappi-chan 2nd Season",3023,6,26,5.67,28
24447,"Wagahai wa Inu de Aru: Don Matsugorou no Seikatsu",2350,5,1,7.5,62
20145,"Wagahai wa Neko de Aru",2088,5,1,6.23,102
23741,"Wakakusa Monogatari: Nan to Jo-sensei Specials",2555,5,2,6.36,138
31476,"Wake up!! Tamala",2850,1,1,5.54,123
33124,"Wakuwaku♥Nukegake Daisakusen",1670,2,1,4.2,59
17106,"Wala! Pyeon-uijeom The Animation",3255,6,24,5.33,90
31266,"Wall",2358,1,1,3.76,95
9228,"Wan Wan Chuushingura",153,1,1,6.12,200
4544,"Wanghu Sim Cheong",2780,1,1,7.9,302
2708,"Wankorobee",1974,6,26,5.71,95
12139,"Wanpaku Tanteidan",1120,6,35,6.56,158
6868,"Wansa-kun",1677,6,26,6.13,171
21161,"Wansa-kun OVA",2105,4,1,6.57,62
33916,"Wanwanwan Coin",1677,3,15,4.56,37
29747,"Warai no Show Gakkou",2105,6,20,6,38
30083,"Warenai Tamago",2112,2,1,4.44,74
22219,"Warera Salaryman Tou",2350,6,26,8.67,57
33319,"Wareware no Heya",NaN,1,1,8,15
33791,"Warui no wo Taose!! Salaryman Man",2215,3,1,5.04,74
22503,"Washimo",2120,6,10,5.92,209
29099,"Washimo 2nd Season",2120,6,24,5.45,86
30875,"Washimo 3rd Season",2120,6,44,5.5,69
33099,"Washimo 4th Season",2120,6,-1,5.6,64
29867,"Wasurerareta Ningyou",3023,1,1,4.44,94
30974,"Wasurerumonka!",2580,4,1,6,42
29363,"Watashi no Ashinaga Ojisan Specials",2259,5,2,6.48,112
30085,"Watashi no Kamifuusen",3027,2,1,4.11,76
30207,"Watashi wa Tofu Desu",3027,2,1,4.46,55
22279,"Watashitachi no Kurashi to Doboku",2952,4,3,6,71
33776,"Watashitachi, Luck Logic-bu! 2",2294,3,-1,5.85,323
22711,"Wazaguu! vs. Dangerous Jiisan Ja: Houfukuzettou! Anime Quiz",2105,4,1,6.17,56
9952,"Wei Qi Shao Nian",2875,6,26,6.4,196
19839,"Wei Qi Shao Nian 2",2875,6,26,8.22,86
12005,"What&#039;s Michael?",1677,4,1,5.71,173
12039,"What&#039;s Michael? (TV)",1677,6,45,7.13,208
12037,"What&#039;s Michael? 2",1677,4,1,6.14,101
25173,"Where is Mama",3023,1,1,5.57,130
31925,"White Tree",3119,2,1,5.18,104
33429,"Wingcle Bear Hamkkehaneun Lomentig Hwaiteudei",3054,3,1,3.68,49
15977,"Winner",3031,2,1,4.76,117
31696,"Witch Village Story",3255,6,24,4.71,42
31697,"Witch Village Story Specials",3255,5,2,4.29,34
33357,"Wo Jiao Bai Xiaofei",541,3,39,7.2,163
29986,"Women",2358,1,1,3.89,56
33866,"Wonder",3138,2,1,3.85,60
4088,"Wonder 3",125,6,52,6.73,260
30767,"Wonder 3 Pilot",125,5,1,6.36,63
12809,"Wonder Bebil-kun",1958,6,30,6.78,72
12807,"Wonder-kun no Hatsu Yume Uchuu Ryokou",1195,5,1,5.36,90
7419,"Wrestler Gundan Seisenshi Robin Jr.",63,6,50,6.32,145
33758,"Wu Geng Ji",883,3,-1,7.18,121
31701,"Wu Lan Qi Qi Ge",2948,6,26,6.25,54
12091,"X Bomber",295,6,25,5.94,199
29133,"X Bomber Pilot",1096,5,1,4.28,77
22757,"X Maiden",2311,3,8,4.58,372
24839,"X Maiden: Izakaya Tamaki",1677,3,7,4.21,100
5303,"Xabungle Graffiti",3079,1,1,5.33,248
12799,"Xevious",359,1,1,5.73,184
31150,"Xi Yang Yang Yu Hui Tai Lang",1342,6,-1,5.87,72
9973,"Xi Yang Yang Yu Hui Tai Lang: Zhi Hu Hu Sheng Wei",1342,1,1,5.26,143
18491,"Xi Yang Yang Yu Hui Tai Lang: Zhi Kaixin Chuang Long Nian",1342,1,1,5.26,103
6156,"Xi Yang Yang Yu Hui Tai Lang: Zhi Niu Qi Chong Tian",1342,1,1,5.16,152
18489,"Xi Yang Yang Yu Hui Tai Lang: Zhi Tu Nian Ding Gua Gua",1342,1,1,5.74,103
32230,"Xi You Ji",1511,6,52,8.07,89
9822,"Xiang Qi Master",2874,6,26,6.33,252
32751,"Xiao Men Shen",1958,1,1,7.3,134
31700,"Xiao Taiji",1015,6,14,5.86,45
32933,"Xiao Yeyou",1974,3,1,4,50
30140,"Xing Mao Lixian Ji Zhi Shu Fa Pian",1594,6,26,6.33,45
32807,"Xiong Chu Mo",2105,6,104,5.67,39
32820,"Xiong Chu Mo Zhi Chunri Dui Dui Peng",1342,6,52,6.33,35
32819,"Xiong Chu Mo Zhi Conglin Zhongdongyuan",2105,6,104,5.67,35
32821,"Xiong Chu Mo Zhi Dongri Le Fantian",2105,6,52,5.67,35
32808,"Xiong Chu Mo Zhi Duo Bao Qibing",1200,1,1,4,40
32818,"Xiong Chu Mo Zhi Huanqiu Da Maoxian",2105,6,104,6.33,36
32809,"Xiong Chumo Zhi Xueling Xiongfeng",1200,1,1,5.67,50
24603,"Xiongmao Monogatari TaoTao",1974,1,1,5.89,94
32269,"Xiyue Qi Tong",217,1,1,4.78,45
32270,"Xiyue Qi Tong (2006)",217,1,1,5.38,43
31348,"Xue Haizi",2814,1,1,6.6,51
33744,"Yahabe",2886,4,1,5,34
12795,"Yajikita Gakuen Douchuuki",1608,4,2,5.91,255
15815,"Yakeato no, Okashi no Ki",2580,5,1,6.92,88
29837,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice &amp; Fiction",3148,5,1,5.97,190
26313,"Yakusoku: Africa Mizu to Midori",2580,4,1,9.25,53
31177,"Yakyuubu Aruaru",3259,6,3,4,149
10554,"Yakyuukyou no Uta",834,6,25,7.15,292
10563,"Yakyuukyou no Uta: Kita no Ookami Minami no Tora",834,1,1,6.35,112
20205,"Yama ni Kagayaku: Guide-ken Heiji Gou",2742,5,1,6.2,67
30165,"Yamaguchi Sanchi no Tsutomu-kun",3028,2,1,4.15,97
30985,"Yamakoshi Mura no Mari to Sanbiki no Koinu",2580,4,1,6,56
28557,"Yamete! Writer Asobi: Doubutsu Mura no Shoubou-tai Shutsu Dou",2580,4,1,8.67,40
23765,"Yamiyo no Jidaigeki",2942,5,2,4.27,89
23767,"Yamiyo no Jidaigeki (OVA)",2942,4,2,4.33,74
17471,"Yanase Takashi Märchen Gekijou",3023,4,30,7,68
12793,"Yanbo Ninbo Tonbo",2780,6,39,5.82,74
30116,"Yancharu Moncha",3023,6,80,7.33,38
32642,"Yanesenondo",3116,3,1,4.07,59
12791,"Yankee Reppuu-tai",1502,4,6,5.88,110
32916,"YanYan Machiko Specials",2196,5,-1,3.75,36
10705,"Yasai no Yousei: N.Y.Salad",3023,6,26,6.36,163
10706,"Yasai no Yousei: N.Y.Salad 2nd Series",3023,6,26,6.38,109
18817,"Yasai no Yousei: Quiz Gekijou",2105,1,1,6,87
33933,"Yasamura Yasashi no Yasashii Sekai",1677,6,17,4.44,369
30969,"Yasashii Ookami",3023,4,1,4,36
32644,"Yaseruyagi",NaN,3,1,3.42,30
33908,"Yasoukyoku",3116,2,1,5.14,82
25749,"Yatterman Specials",1381,5,2,6.48,208
29739,"Yatterman x Toshiba",1677,5,1,4.32,144
5468,"Yattokame Tanteidan",3037,6,14,6.5,141
21277,"Yawaraka Atom",2215,3,7,4.5,69
21275,"Yawaraka Sensha",1677,3,53,4,85
7646,"Yawarakame♥",2105,3,26,5.08,276
29970,"Yell",3116,2,1,5.46,55
28201,"Yeonghongibyeong Lazenca",326,6,13,5.45,93
25589,"Yeongsimi",2121,6,13,6.5,53
33764,"Ying Xiong Bie Nao",872,3,13,7.25,61
20227,"Yocchan no Biidama",2525,5,1,7.5,61
33777,"Yodomi no Sakagi",2438,5,1,5.82,69
25815,"Yokohama Bakkure-tai",624,4,4,7.5,83
10113,"Yokohama Meibutsu: Otoko Katayama-gumi!",1156,4,2,6.53,150
27467,"Yoligongju Loopy",3024,6,6,5.47,62
33762,"Yong Zhe Da Mao Xian",1511,3,26,8,78
33763,"Yong Zhe Da Mao Xian 2nd Season",1511,3,26,7,47
32920,"Yongshi",2959,1,1,6.67,46
31317,"Yonimo Kimyou na Man☆Gatarou",1677,4,8,5.33,45
26113,"Yooidon!",2580,4,1,7.5,42
12781,"Yoshimoto Muchikko Monogatari",1677,6,47,5.62,88
31170,"Youkai Ninpouchou Jiraiya! Special",382,5,1,4.78,60
23351,"Youkaiden Nekome Kozou",1592,6,25,8,153
7625,"Yousei Dick",2814,6,26,5.78,184
21129,"Youtai Nuhai Zai Shanghai",2953,1,1,7,94
12771,"Youyou no Neko Tsumami",2350,6,130,6.09,102
24981,"Yowamushi Chinsengumi",2105,1,1,5.75,74
30119,"Yowamushi Monsters",3023,6,-1,6.33,85
30169,"Yubikiri",3116,2,1,4.54,75
15657,"Yuke! Shouei-kun",1677,3,6,3.67,86
28055,"Yuki no Yo no Yume",2438,1,1,4.79,125
30957,"Yukidaruma",2797,1,1,6.6,51
31872,"Yukidaruma Kazoku",3027,2,1,5.25,40
23345,"Yukiguni no Oujisama",3255,1,1,7,62
15141,"Yukiwatari",2780,1,1,6.13,130
33828,"Yume Kakeru Kougen: Kiyosato no Chichi Paul Rusch",2941,1,1,8,35
3500,"Yume Miru, Anime: on-chan",1677,6,26,7,116
24575,"Yume no Jidousha",1660,1,1,5.6,66
26097,"Yume no Tsuzuki",2580,4,1,8.67,53
30213,"Yume Utsutsu",2358,1,1,4.4,65
5841,"Yume wo Kanaeru Zou",1677,6,12,5.92,160
26307,"Yume, Sora Takaku",2580,4,1,7,43
12769,"Yumemakura Baku Twilight Gekijou",3004,4,4,5.14,307
29812,"Yumemi Douji",2438,1,1,5.27,79
33846,"Yurugaro",1958,5,-1,4.74,153
29751,"Yurumi to Shimeru",2317,3,1,5.25,55
32850,"Yuu no Mahou",3116,2,1,4.48,66
30998,"Yuujou no Kickoff",2585,4,1,6,35
30763,"Yuuki no Omamori",2580,4,1,6.42,101
12767,"Yuusei Kamen",3232,6,39,6.44,103
6448,"Yuusei Shounen Papii",1173,6,52,6.49,242
18983,"Yuuto-kun ga Iku",3051,6,26,3.83,93
22197,"Yuuto-kun ga Iku Movie",3051,1,1,6.5,60
12765,"Yuuyake Banchou",1,6,26,6.36,109
30309,"Yuuyake Dandan",NaN,1,6,5.55,542
6272,"Zakuro Yashiki",2941,4,1,6.21,531
31838,"Ze Tian Ji",217,3,13,6.8,180
33048,"Zegapain ADP",1084,1,1,6.35,1859
30211,"Zenchuu Maite",2358,1,1,4.27,73
5821,"Zenmai Zamurai",2105,6,30,6.44,152
4790,"Zeno: Kagirinaki Ai ni",2525,1,1,6.76,207
33571,"Zenryoku Yobikou 5.5 Seminar",2222,3,9,5,46
33570,"Zenryoku Yobikou 5.5 Seminar Prologue",2222,3,1,4.73,62
9520,"Zero Tester",326,6,38,6.43,181
9522,"Zero Tester: Chikyuu wo Mamore!",326,6,28,5.23,137
5234,"Zettai Yareru Greece Shinwa",1833,6,13,6.22,284
23313,"Zettai Zetsumei Dangerous Jiisan",2105,6,33,5.82,76
10987,"Zettai Zetsumei Dangerous Jiisan (2004)",2105,6,51,6.55,135
22709,"Zettai Zetsumei Dangerous Jiisan (2005)",2105,6,19,7,66
23315,"Zettai Zetsumei Dangerous Jiisan Special-ban",2105,5,1,6.8,57
31698,"Zhan Long Si Qu",1667,6,64,4.8,67
33339,"Zhongguo Jingqi Xiansheng",2357,3,63,6.96,386
11093,"Ziggy: Soreyuke! R&amp;R Band",1628,1,1,6.45,123
31427,"Zinba",11,6,52,7.17,172
32733,"ZIP! x Peeping Life TV: Cool Japan Saizensen",2350,3,5,5.38,60
19717,"Zoku Naniwa Yuukyouden",382,4,1,5.1,78
12759,"Zoku Zoku Mura no Obaketachi",2780,4,12,6.33,76
32557,"Zombie Clay Animation: I&#039;m Stuck!!",2089,3,4,4.33,72
